Date,Time,Open,High,Low,Close,Volume
2025-11-20,07:00,4066.60,4075.30,4052.80,4058.90,8447
2025-11-20,08:00,4058.30,4069.00,4037.40,4062.40,16282
2025-11-20,09:00,4062.40,4071.50,4054.30,4062.30,13084
2025-11-20,10:00,4062.80,4066.60,4056.90,4058.60,4983
2025-11-20,11:00,4058.60,4067.00,4049.60,4059.60,6992
2025-11-20,12:00,4059.60,4081.60,4059.00,4081.20,8788
2025-11-20,13:00,4081.40,4096.20,4066.10,4079.70,27640
2025-11-20,14:00,4080.00,4106.90,4071.80,4092.60,23722
2025-11-20,15:00,4092.30,4098.50,4069.30,4069.50,21239
2025-11-20,16:00,4069.30,4082.60,4043.50,4047.60,25364
2025-11-20,17:00,4047.50,4067.50,4042.60,4064.70,17948
2025-11-20,18:00,4064.70,4071.50,4055.50,4060.00,15823
2025-11-20,19:00,4060.10,4087.30,4058.60,4084.40,10082
2025-11-20,20:00,4084.20,4084.70,4072.70,4077.30,6828
2025-11-20,21:00,4077.30,4080.30,4073.90,4076.70,1974
2025-11-20,23:00,4074.90,4089.40,4072.10,4079.70,0
2025-11-21,00:00,4079.20,4081.10,4071.00,4073.60,3419
2025-11-21,01:00,4073.40,4074.00,4060.20,4068.20,6254
2025-11-21,02:00,4067.50,4079.10,4054.90,4055.50,6225
2025-11-21,03:00,4055.40,4057.90,4048.00,4054.50,6908
2025-11-21,04:00,4054.00,4060.70,4045.50,4049.40,4571
2025-11-21,05:00,4050.30,4057.50,4037.50,4056.20,8678
2025-11-21,06:00,4056.60,4063.40,4026.00,4030.30,11322
2025-11-21,07:00,4030.20,4036.90,4021.60,4029.00,8758
2025-11-21,08:00,4028.70,4045.70,4018.10,4037.90,10704
2025-11-21,09:00,4037.80,4060.50,4037.00,4047.70,13811
2025-11-21,10:00,4047.30,4049.80,4029.00,4034.10,12379
2025-11-21,11:00,4034.30,4044.10,4028.10,4034.10,6464
2025-11-21,12:00,4034.30,4070.50,4032.30,4064.20,14458
2025-11-21,13:00,4064.50,4080.30,4057.30,4078.20,16147
2025-11-21,14:00,4078.20,4082.90,4060.00,4070.30,22165
2025-11-21,15:00,4070.10,4075.90,4053.40,4068.70,22846
2025-11-21,16:00,4068.50,4100.60,4061.80,4099.70,21971
2025-11-21,17:00,4099.60,4101.00,4078.80,4085.00,16807
